customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ExpectedTotal,LeakageDiff,TenureGroup,ChargeGroup,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes
1746-TGTWV,1,0,1,0,1,1,0,75.35,75.35,0,75.35,0.0,0-1 yr,High ($65-90),True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5995-SNNEW,1,1,1,0,23,1,1,104.45,2184.85,0,2402.35,217.5,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
8050-WYBND,0,0,0,1,22,0,1,49.45,1031.4,0,1087.9,56.5,1-2 yr,Mid ($35-65),False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
2821-WARNZ,0,0,0,1,49,1,0,19.45,921.3,0,953.05,31.75,4-6 yr,Low ($0-35),False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4879-GZLFH,0,0,1,1,42,1,1,92.15,3875.4,0,3870.3,5.099999999999909,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
1644-IRKSF,0,0,1,1,33,1,1,93.8,3124.5,1,3095.4,29.09999999999991,2-4 yr,Premium ($90+),True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
8314-HTWVE,0,0,1,1,7,1,0,19.85,144.15,0,138.95000000000002,5.199999999999989,0-1 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
9402-ROUMJ,0,0,1,1,67,1,1,100.25,6689.0,0,6716.75,27.75,4-6 yr,Premium ($90+),True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
2507-QZPQS,1,0,0,0,15,1,0,95.7,1451.1,0,1435.5,15.599999999999909,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
7159-NOKYQ,1,0,1,0,67,1,1,93.15,6368.2,0,6241.05,127.14999999999964,4-6 yr,Premium ($90+),True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
5707-ZMDJP,1,0,1,1,53,1,1,69.7,3729.6,0,3694.1000000000004,35.499999999999545,4-6 yr,High ($65-90),False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
8779-YIQQA,1,0,1,1,21,1,0,19.8,350.1,0,415.8,65.69999999999999,1-2 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7136-IHZJA,0,0,1,1,40,1,1,71.35,2847.2,0,2854.0,6.800000000000182,2-4 yr,High ($65-90),False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
8966-OIQHG,0,0,1,1,22,1,0,20.75,452.35,0,456.5,4.149999999999977,1-2 yr,Low ($0-35),False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7074-STDCN,1,0,0,0,39,0,1,40.6,1494.5,0,1583.4,88.90000000000009,2-4 yr,Mid ($35-65),False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
3705-PSNGL,1,0,0,0,45,1,1,20.4,930.45,1,917.9999999999999,12.45000000000016,2-4 yr,Low ($0-35),False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
8739-QOTTN,0,0,1,0,2,1,0,20.35,41.85,0,40.7,1.1499999999999986,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1399-OUPJN,0,0,1,1,57,1,0,19.75,1272.05,0,1125.75,146.29999999999995,4-6 yr,Low ($0-35),False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0277-BKSQP,1,0,1,1,8,1,1,54.4,475.1,0,435.2,39.900000000000034,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6502-HCJTI,1,1,1,0,7,1,1,94.7,673.1,1,662.9,10.200000000000045,0-1 yr,Premium ($90+),True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
2606-RMDHZ,1,0,0,0,6,0,1,30.5,208.7,1,183.0,25.69999999999999,0-1 yr,Low ($0-35),False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
5774-XZTQC,0,0,1,1,7,1,0,20.45,150.75,0,143.15,7.599999999999994,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2676-SSLTO,1,0,0,0,49,1,1,66.15,3199.0,0,3241.3500000000004,42.350000000000364,4-6 yr,High ($65-90),False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
6266-QHOJZ,0,0,0,0,65,1,1,89.85,5844.65,0,5840.25,4.399999999999636,4-6 yr,High ($65-90),True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False
7269-JISCY,0,0,0,0,55,1,0,45.05,2462.6,0,2477.75,15.150000000000091,4-6 yr,Mid ($35-65),False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0363-SVHYR,1,0,1,1,71,1,0,86.85,6263.8,0,6166.349999999999,97.45000000000073,4-6 yr,High ($65-90),False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
8547-NSBBO,1,0,0,0,35,1,1,96.75,3403.4,0,3386.25,17.15000000000009,2-4 yr,Premium ($90+),True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
8258-GSTJK,1,1,0,0,3,1,1,77.0,237.75,1,231.0,6.75,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6861-OKBCE,0,0,0,1,11,1,0,20.1,221.35,1,221.10000000000002,0.24999999999997158,0-1 yr,Low ($0-35),False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
9940-RHLFB,0,0,0,0,1,1,0,75.3,75.3,1,75.3,0.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6591-QGOYB,1,0,0,0,17,1,1,106.65,1672.1,0,1813.0500000000002,140.95000000000027,1-2 yr,Premium ($90+),True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
9070-BCKQP,0,0,1,0,72,1,1,110.15,7881.2,0,7930.8,49.600000000000364,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True
6421-SZVEM,0,0,1,1,28,1,1,82.85,2320.8,0,2319.7999999999997,1.0000000000004547,2-4 yr,High ($65-90),True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1328-EUZHC,0,0,1,0,18,1,0,20.1,370.5,0,361.8,8.699999999999989,1-2 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2995-UPRYS,0,1,1,0,40,1,1,99.2,4062.2,1,3968.0,94.19999999999982,2-4 yr,Premium ($90+),True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
8878-RYUKI,0,0,0,0,52,1,1,59.45,3043.7,0,3091.4,47.70000000000027,4-6 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9633-DENPU,0,0,1,0,47,1,1,58.6,2723.4,0,2754.2000000000003,30.800000000000182,2-4 yr,Mid ($35-65),False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7811-JIVPF,0,0,0,0,23,1,0,49.7,1081.25,0,1143.1000000000001,61.850000000000136,1-2 yr,Mid ($35-65),False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7113-HIPFI,1,0,1,1,66,1,0,65.85,4097.05,0,4346.099999999999,249.04999999999927,4-6 yr,High ($65-90),False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
8541-QVFKM,0,0,0,0,8,1,1,73.5,632.2,0,588.0,44.200000000000045,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6686-YPGHK,1,1,0,0,47,1,0,85.5,4042.3,1,4018.5,23.800000000000182,2-4 yr,High ($65-90),True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1383-EZRWL,0,0,0,0,7,1,0,20.05,164.85,1,140.35,24.5,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
9258-CNWAC,0,0,1,1,71,1,0,113.65,8166.8,0,8069.150000000001,97.64999999999964,4-6 yr,Premium ($90+),True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5371-VYLSX,0,1,0,0,50,1,1,83.4,4113.7,0,4170.0,56.30000000000018,4-6 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
6374-AFWOX,1,0,1,0,46,1,0,65.65,3047.15,0,3019.9,27.25,2-4 yr,High ($65-90),False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
4759-TRPLW,1,0,0,0,1,1,0,70.4,70.4,1,70.4,0.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5317-FLPJF,0,0,0,0,66,0,1,61.35,4193.4,0,4049.1,144.29999999999973,4-6 yr,Mid ($35-65),False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True
7621-VPNET,0,0,1,0,42,1,1,85.9,3729.75,0,3607.8,121.94999999999982,2-4 yr,High ($65-90),True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
6034-YMTOB,0,0,0,0,5,1,1,75.65,399.45,0,378.25,21.19999999999999,0-1 yr,High ($65-90),True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8563-IIOXK,1,0,1,1,7,1,1,49.75,331.3,1,348.25,16.94999999999999,0-1 yr,Mid ($35-65),False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4903-CNOZC,1,0,0,0,29,1,0,70.9,1964.6,0,2056.1000000000004,91.50000000000045,2-4 yr,High ($65-90),False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
4353-HYOJD,0,0,1,1,27,1,0,49.85,1336.15,0,1345.95,9.799999999999955,2-4 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8020-BWHYL,0,1,0,0,15,1,1,75.3,1147.45,1,1129.5,17.950000000000045,1-2 yr,High ($65-90),True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7267-FRMJW,0,0,1,1,25,1,0,20.1,486.05,0,502.50000000000006,16.450000000000045,2-4 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2982-VPSGI,0,0,1,0,11,1,1,94.0,1078.9,1,1034.0,44.90000000000009,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
4188-FRABG,1,0,1,0,57,1,1,103.05,5925.75,0,5873.849999999999,51.900000000000546,4-6 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
8199-ZLLSA,1,0,0,0,67,1,1,118.35,7804.15,1,7929.45,125.30000000000018,4-6 yr,Premium ($90+),True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
4128-ETESU,0,1,1,0,47,1,0,99.7,4747.2,0,4685.900000000001,61.29999999999927,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
0620-DLSLK,0,0,0,0,13,1,1,81.9,1028.9,0,1064.7,35.799999999999955,1-2 yr,High ($65-90),True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4625-EWPTF,1,0,0,0,8,0,1,30.45,226.45,1,243.6,17.150000000000006,0-1 yr,Low ($0-35),False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
5980-NOPLP,0,0,1,0,44,1,1,96.1,4364.1,1,4228.4,135.70000000000073,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
3850-OKINF,1,0,1,1,71,1,1,66.2,4692.55,0,4700.2,7.649999999999636,4-6 yr,High ($65-90),False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
6892-XPFPU,1,1,1,0,24,1,1,104.25,2433.9,1,2502.0,68.09999999999991,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
8010-EZLOU,1,1,0,0,15,1,1,80.2,1217.25,1,1203.0,14.25,1-2 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1156-ZFYDO,0,0,0,0,1,1,0,19.75,19.75,0,19.75,0.0,0-1 yr,Low ($0-35),False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3295-YVUSR,1,1,0,0,2,1,1,72.6,154.3,0,145.2,9.100000000000023,0-1 yr,High ($65-90),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8016-NCFVO,1,1,0,0,55,1,1,116.5,6382.55,0,6407.5,24.949999999999818,4-6 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
4119-ZYPZY,1,1,0,0,71,1,1,106.8,7623.2,0,7582.8,40.399999999999636,4-6 yr,Premium ($90+),True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
5549-ZGHFB,1,0,1,1,50,1,0,24.95,1261.45,0,1247.5,13.950000000000045,4-6 yr,Low ($0-35),False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False
7577-SWIFR,1,0,0,0,1,1,1,89.25,89.25,0,89.25,0.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0303-WMMRN,1,0,0,0,5,1,1,19.25,86.05,0,96.25,10.200000000000003,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
6408-OTUBZ,0,0,0,0,66,1,1,104.55,6779.05,0,6900.3,121.25,4-6 yr,Premium ($90+),True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
5204-HMGYF,0,0,1,1,49,1,1,87.2,4345.0,0,4272.8,72.19999999999982,4-6 yr,High ($65-90),False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True
1078-TDCRN,0,1,1,0,3,0,1,30.75,82.85,0,92.25,9.400000000000006,0-1 yr,Low ($0-35),False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
3727-OVPRY,1,0,1,1,66,1,1,25.7,1714.55,0,1696.2,18.34999999999991,4-6 yr,Low ($0-35),False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
3797-FKOGQ,1,0,0,1,11,1,0,86.2,893.2,0,948.2,55.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7622-NXQZR,1,0,0,0,28,0,1,30.1,810.85,0,842.8000000000001,31.950000000000045,2-4 yr,Low ($0-35),False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6196-HBOBZ,1,0,1,0,65,1,1,99.35,6347.55,0,6457.75,110.19999999999982,4-6 yr,Premium ($90+),True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False
3970-XGJDU,0,0,0,0,62,1,1,19.2,1123.65,0,1190.3999999999999,66.74999999999977,4-6 yr,Low ($0-35),False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7017-VFULY,0,0,1,0,2,1,0,20.1,43.15,0,40.2,2.9499999999999957,0-1 yr,Low ($0-35),False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
5562-YJQGT,0,0,0,0,2,1,0,20.35,35.1,0,40.7,5.600000000000001,0-1 yr,Low ($0-35),False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
8807-OPMBM,0,0,1,1,55,1,1,25.65,1388.0,0,1410.75,22.75,4-6 yr,Low ($0-35),False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
5439-WIKXB,1,1,1,0,41,1,1,94.55,3851.45,0,3876.5499999999997,25.09999999999991,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
9874-QLCLH,0,0,1,1,17,1,1,104.2,1743.5,1,1771.4,27.90000000000009,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
8294-UIMBA,0,0,0,0,30,1,1,94.4,2638.1,0,2832.0,193.9000000000001,2-4 yr,Premium ($90+),True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
8109-YUOHE,1,0,0,0,17,1,0,56.1,946.95,0,953.7,6.75,1-2 yr,Mid ($35-65),False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
5840-NVDCG,0,0,1,1,16,1,0,68.25,1114.85,0,1092.0,22.84999999999991,1-2 yr,High ($65-90),False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
8092-NLTGF,1,0,0,0,72,1,0,24.75,1777.6,0,1782.0,4.400000000000091,4-6 yr,Low ($0-35),False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
5928-QLDHB,1,0,0,0,9,1,1,76.25,684.85,0,686.25,1.3999999999999773,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9840-EFJQB,0,0,0,0,1,1,0,74.35,74.35,0,74.35,0.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0696-UKTOX,1,0,0,1,23,1,0,54.15,1312.45,0,1245.45,67.0,1-2 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
4801-KFYKL,1,0,0,1,8,1,0,19.45,159.2,0,155.6,3.5999999999999943,0-1 yr,Low ($0-35),False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3472-OAOOR,1,0,1,1,19,0,1,34.95,610.2,0,664.0500000000001,53.85000000000002,1-2 yr,Low ($0-35),False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False
6135-OZQVA,0,0,0,0,7,1,1,53.65,404.35,0,375.55,28.80000000000001,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
8062-YBDOE,1,1,0,0,1,1,1,69.65,69.65,1,69.65,0.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2252-JHJGE,1,0,0,0,61,1,0,104.0,6363.45,0,6344.0,19.449999999999818,4-6 yr,Premium ($90+),True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
4188-PCPIG,0,0,1,0,57,1,1,70.35,4124.65,0,4009.95,114.69999999999982,4-6 yr,High ($65-90),False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
6000-APYLU,1,0,0,0,9,1,1,80.8,713.1,1,727.1999999999999,14.099999999999909,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7105-BENQF,1,0,0,1,15,1,0,64.85,950.75,0,972.7499999999999,21.999999999999886,1-2 yr,Mid ($35-65),False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7721-DVEKZ,0,0,0,0,1,1,0,19.65,19.65,0,19.65,0.0,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3566-VVORZ,0,0,1,0,12,1,0,45.9,505.95,0,550.8,44.849999999999966,0-1 yr,Mid ($35-65),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9507-HSMMZ,1,0,0,0,54,1,0,20.0,1149.65,0,1080.0,69.65000000000009,4-6 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2480-SQIOB,1,0,1,1,4,1,0,44.8,169.65,0,179.2,9.549999999999983,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0947-IDHRQ,0,0,0,0,7,1,1,80.3,526.7,1,562.1,35.39999999999998,0-1 yr,High ($65-90),True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7813-TKCVO,0,0,1,0,20,1,0,20.35,393.15,0,407.0,13.850000000000023,1-2 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0128-MKWSG,0,0,0,1,26,0,0,45.8,1147.0,0,1190.8,43.799999999999955,2-4 yr,Mid ($35-65),False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True
3672-YITQD,1,1,1,0,36,1,1,84.1,3021.6,1,3027.6,6.0,2-4 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4350-ZTLPI,0,0,1,0,53,1,1,108.95,5718.2,0,5774.35,56.150000000000546,4-6 yr,Premium ($90+),True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
9048-JVYVF,1,0,0,0,3,1,1,69.35,191.35,1,208.04999999999998,16.69999999999999,0-1 yr,High ($65-90),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0361-HJRDX,0,0,0,0,68,0,0,64.35,4539.6,0,4375.799999999999,163.8000000000011,4-6 yr,Mid ($35-65),False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True
5727-MYATE,1,0,1,1,72,1,1,90.8,6397.6,0,6537.599999999999,139.9999999999991,4-6 yr,Premium ($90+),False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3823-KYNQY,1,0,0,0,12,1,0,24.95,280.4,0,299.4,19.0,0-1 yr,Low ($0-35),False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
8988-ECPJR,0,1,1,1,34,1,1,79.6,2718.3,1,2706.3999999999996,11.900000000000546,2-4 yr,High ($65-90),True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7570-WELNY,0,0,1,0,68,1,1,84.7,5711.05,0,5759.6,48.55000000000018,4-6 yr,High ($65-90),True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
3021-VLNRJ,0,0,0,1,50,1,1,70.8,3478.15,0,3540.0,61.84999999999991,4-6 yr,High ($65-90),False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
3776-EKTKM,0,1,0,0,1,0,1,36.45,36.45,1,36.45,0.0,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2080-CAZNM,0,1,0,0,41,1,1,104.4,4133.95,0,4280.400000000001,146.45000000000073,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
1028-FFNJK,1,1,1,0,30,1,1,101.5,2917.65,0,3045.0,127.34999999999991,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
6907-FLBER,1,0,0,0,1,1,0,54.3,54.3,0,54.3,0.0,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3001-UNBTL,1,1,1,1,29,1,1,103.95,2964.8,0,3014.55,49.75,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
5982-PSMKW,0,0,1,1,23,1,1,91.1,2198.3,0,2095.2999999999997,103.00000000000045,1-2 yr,Premium ($90+),False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3507-GASNP,1,0,0,1,60,1,0,19.95,1189.9,0,1197.0,7.099999999999909,4-6 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7096-ZNBZI,0,0,1,0,72,1,0,26.45,1914.5,0,1904.3999999999999,10.100000000000136,4-6 yr,Low ($0-35),False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
1902-XBTFB,1,0,0,1,22,1,1,89.4,2001.5,1,1966.8000000000002,34.69999999999982,1-2 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1676-MQAOA,1,0,0,0,72,1,1,75.1,5336.35,0,5407.2,70.84999999999945,4-6 yr,High ($65-90),False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0786-IVLAW,0,1,0,0,66,1,0,108.1,7238.6,0,7134.599999999999,104.00000000000091,4-6 yr,Premium ($90+),True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
7566-DSRLQ,0,0,1,0,72,1,1,110.15,7998.8,0,7930.8,68.0,4-6 yr,Premium ($90+),True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
0643-OKLRP,0,1,1,0,47,1,0,80.35,3825.85,1,3776.45,49.40000000000009,2-4 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
7245-JMTTQ,0,0,0,0,51,1,1,111.5,5703.25,0,5686.5,16.75,4-6 yr,Premium ($90+),True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True
6050-IJRHS,0,0,1,1,70,1,1,106.5,7397.0,0,7455.0,58.0,4-6 yr,Premium ($90+),True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
6202-JVYEU,1,0,0,0,9,1,1,19.9,164.6,0,179.1,14.5,0-1 yr,Low ($0-35),False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
8591-TKMZH,1,0,1,1,59,1,1,111.1,6555.2,0,6554.9,0.3000000000001819,4-6 yr,Premium ($90+),True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True
